ICAO_Code,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code
KBDE,BAUDETTE INTL,48.73025,-94.61105556,KB,United States,KBDE
KMGC,MICHIGAN CITY MUNI-PHILLIPS FIELD,41.70331389,-86.82123889,KM,United States,KMGC
CYLH,"LANSDOWNE HOUSE, ON",52.19541667,-87.93407778,CY,Canada,CYLH
CYHA,"QUAQTAQ, QC",61.04651667,-69.61765,CY,Canada,CYHA
YBKT,BURKETOWN,-17.74861111,139.5344444,YB,Australia,YBKT
SESA,SALINAS/GENERAL ULPIANO PAEZ,-2.205833333,-80.98472222,SE,Ecuador,SESA
MSSS,AEROPUERTO INTL ILOPANGO,13.69949167,-89.11985833,MS,El Salvador,MSSS
LFSG,EPINAL-MIRECOURT,48.325,6.066666667,LF,France,LFSG
LKHK,HRADEC KRALOVE,50.25333333,15.84527778,LK,Czechia,LKHK
RPUH,"SAN JOSE, OCCIDENTAL MINDORO",12.36154167,121.0465583,RP,Philippines,RPUH
KVDI,VIDALIA RGNL,32.19272222,-82.37116667,KV,United States,KVDI
LIBG,TARANTO/GROTTAGLIE,40.51722222,17.39972222,LI,Italy,LIBG
NCMG,MANGAIA,-21.89374444,-157.9085083,NC,Cook Islands,NCMG
WASO,TELUK BINTUNI/BABO,-2.535277778,133.4388889,WA,Indonesia,WASO
HUAR,ARUA,3.049444444,30.91194444,HU,Uganda,HUAR
RPMW,"TANDAG, SURIGAO DEL SUR",9.065333333,126.1680667,RP,Philippines,RPMW
FKKL,MAROUA-SALAK,10.45482778,14.25315,FK,Cameroon,FKKL
VILD,LUDHIANA,30.85577778,75.95065278,VI,India,VILD
DAUK,TOUGGOURT/SIDI MAHDI,33.06,6.087222222,DA,Algeria,DAUK
KLBT,LUMBERTON RGNL,34.60980556,-79.05955556,KL,United States,KLBT
PADK,ADAK,51.88358056,-176.6424778,PA,United States,PADK
YBCK,BLACKALL,-24.42777778,145.4286111,YB,Australia,YBCK
YBAR,BARCALDINE,-23.56527778,145.3066667,YB,Australia,YBAR
HAHU,HUMERA,13.83027778,36.88166667,HA,Ethiopia,HAHU
ZGHA,CHANGSHA/HUANGHUA,28.19,113.2183333,ZG,China,ZGHA
KMLJ,BALDWIN COUNTY,33.154225,-83.24141389,KM,United States,KMLJ
EDRZ,ZWEIBRUECKEN,49.209525,7.400647222,ED,Germany,EDRZ
CYXN,"WHALE COVE, NU",62.24007778,-92.59793889,CY,Canada,CYXN
RPVU,"ROMBLON, TABLAS ISLAND, ROMBLON",12.30929444,122.0762083,RP,Philippines,RPVU
KSEM,CRAIG FIELD,32.34394444,-86.98780556,KS,United States,KSEM
KCGE,CAMBRIDGE-DORCHESTER,38.53933333,-76.03038889,KC,United States,KCGE
KHZL,HAZLETON RGNL,40.98677222,-75.99470278,KH,United States,KHZL
LFBF,TOULOUSE-FRANCAZAL,43.54916667,1.357222222,LF,France,LFBF
KONO,ONTARIO MUNI,44.01936111,-117.0130278,KO,United States,KONO
CYRJ,"ROBERVAL, QC",48.51989167,-72.26596667,CY,Canada,CYRJ
ETHN,NIEDERSTETTEN,49.39183333,9.958166667,ET,Germany,ETHN
CYKY,"KINDERSLEY,REGIONAL SK",51.51514444,-109.1805583,CY,Canada,CYKY
CYET,"EDSON, AB",53.57893333,-116.4650583,CY,Canada,CYET
ESGR,SKOVDE,58.45611111,13.97277778,ES,Sweden,ESGR
MUBA,BARACOA/GUSTAVO RIZO,20.36527778,-74.50611111,MU,Cuba,MUBA
OTBH,AL UDAID AIR BASE,25.11829722,51.31293056,OT,Qatar,OTBH
KGNT,GRANTS-MILAN MUNI,35.16727778,-107.9020556,KG,United States,KGNT
KLSV,NELLIS AFB,36.2362,-115.0342556,KL,United States,KLSV
LFLD,BOURGES,47.06083333,2.37,LF,France,LFLD
LFAC,CALAIS DUNKERQUE,50.96083333,1.951388889,LF,France,LFAC
KHLB,BATESVILLE,39.34311111,-85.25841667,KH,United States,KHLB
HKNK,NAKURU LANET,-0.302694444,36.15083333,HK,Kenya,HKNK
HSOB,el OBEID,13.15277778,30.23277778,HS,Sudan,HSOB
HEMM,MERSA MATRUH/ INTERNATIONAL,31.32527778,27.22166667,HE,Egypt,HEMM
LETO,MADRID/TORREJON,40.49666667,-3.445833333,LE,Spain,LETO
KANW,AINSWORTH RGNL,42.57922222,-99.99297222,KA,United States,KANW
CYYL,"LYNN LAKE, MB",56.86438889,-101.0761056,CY,Canada,CYYL
OPZB,ZHOB,31.35826389,69.46389722,OP,Pakistan,OPZB
UDSG,GYUMRI/SHIRAK,40.75055556,43.85944444,UD,Armenia,UDSG
EIWT,WESTON,53.35222222,-6.488333333,EI,Ireland,EIWT
EDLA,ARNSBERG-MENDEN,51.48333333,7.899444444,ED,Germany,EDLA
CYFA,"FORT ALBANY, ON",52.20349444,-81.6958,CY,Canada,CYFA
CZSN,"SOUTH INDIAN LAKE, MB",56.79284167,-98.90722778,CZ,Canada,CZSN
EGBP,KEMBLE,51.66805556,-2.056944444,EG,United Kingdom,EGBP
CZGR,"LITTLE GRAND RAPIDS, MB",52.04486111,-95.46619722,CZ,Canada,CZGR
PACM,SCAMMON BAY,61.84454167,-165.57375,PA,United States,PACM
SBUG,"URUGUAIANA/RUBEM BERTA, RS",-29.78333333,-57.03694444,SB,Brazil,SBUG
DAUT,TIMIMOUN,29.24111111,0.283611111,DA,Algeria,DAUT
KPTB,DINWIDDIE COUNTY,37.1843,-77.50617222,KP,United States,KPTB
KOEO,L O SIMENSTAD MUNI,45.30934167,-92.69012222,KO,United States,KOEO
UESO,CHOKURDAKH,70.62472222,147.8963889,UE,Russian Federation,UESO
WBGF,LONG LELLANG,3.421388889,115.1533333,WB,Malaysia,WBGF
KDRI,BEAUREGARD RGNL,30.83172222,-93.33991667,KD,United States,KDRI
KCTZ,CLINTON-SAMPSON COUNTY,34.97493889,-78.36562778,KC,United States,KCTZ
KFRH,FRENCH LICK MUNI,38.50622222,-86.63694444,KF,United States,KFRH
CYKO,"AKULIVIK, QC",60.81869167,-78.14857778,CY,Canada,CYKO
CYLC,"KIMMIRUT, NU",62.84806111,-69.87718889,CY,Canada,CYLC
PAMK,ST MICHAEL,63.49005556,-162.1103889,PA,United States,PAMK
KCTY,CROSS CITY,29.63552778,-83.10475,KC,United States,KCTY
KILE,SKYLARK FIELD,31.08583333,-97.6865,KI,United States,KILE
KLXN,JIM KELLY FIELD,40.791,-99.77727778,KL,United States,KLXN
KBTF,SKYPARK,40.86814722,-111.9274972,KB,United States,KBTF
CYKX,"KIRKLAND LAKE, ON",48.21026111,-79.98125,CY,Canada,CYKX
OABT,BOST/LASHKAR GAH,31.56,64.365,OA,Afghanistan,OABT
EDFC,ASCHAFFENBURG,49.93883333,9.0625,ED,Germany,EDFC
PAAK,ATKA,52.22058333,-174.2061944,PA,United States,PAAK
CZWL,"WOLLASTON LAKE, SK",58.10696389,-103.1724194,CZ,Canada,CZWL
PAOO,TOKSOOK BAY,60.54133333,-165.0871944,PA,United States,PAOO
NVSU,ULEI,-16.3297222,168.3008333,NV,Vanuatu,NVSU
LFOQ,BLOIS-LE BREUIL,47.67972222,1.205833333,LF,France,LFOQ
ULPB,PETROZAVODSK,61.88527778,34.15472222,UL,Russian Federation,ULPB
KARG,WALNUT RIDGE RGNL,36.12466389,-90.92509722,KA,United States,KARG
LFLJ,COURCHEVEL-MICHEL ZIEGLER,45.39583333,6.6325,LF,France,LFLJ
CYZE,"GORE BAY-MANITOULIN, ON",45.88423333,-82.56828056,CY,Canada,CYZE
LOAN,WR. NEUSTADT/OST,47.84333333,16.26027778,LO,Austria,LOAN
FZRQ,KONGOLO,-5.4,27,FZ,Democratic Republic of the Congo,FZRQ
NTGU,ARUTUA,-15.24638889,-146.6202778,NT,France,NTGU
DTTG,GABES/MATMATA,33.7325,9.916111111,DT,Tunisia,DTTG
PAMO,MOUNTAIN VILLAGE,62.09477778,-163.6828611,PA,United States,PAMO
SBMD,"ALMEIRIM/MONTE DOURADO,PA",-0.889722222,-52.60222222,SB,Brazil,SBMD
KGOK,GUTHRIE-EDMOND RGNL,35.85152222,-97.416175,KG,United States,KGOK
KMIV,MILLVILLE MUNI,39.36780556,-75.07222222,KM,United States,KMIV
KPVC,PROVINCETOWN MUNI,42.07227778,-70.22072222,KP,United States,KPVC
VTUN,NAKHON RATCHASIMA/KHORAT,14.93333333,102.0833333,VT,Thailand,VTUN
KBOK,BROOKINGS,42.07394444,-124.2897778,KB,United States,KBOK
KHVR,HAVRE CITY-COUNTY,48.54298611,-109.7623417,KH,United States,KHVR
EGBW,WELLESBOURNE MOUNTFORD,52.19222222,-1.614444444,EG,United Kingdom,EGBW
EGNC,CARLISLE,54.9375,-2.808888889,EG,United Kingdom,EGNC
VYHL,HOMMALINN,24.89885556,94.91424722,VY,Myanmar,VYHL
KOKK,KOKOMO MUNI,40.52766667,-86.05975,KO,United States,KOKK
KVSF,HARTNESS STATE (SPRINGFIELD),43.34372222,-72.51727778,KV,United States,KVSF
LJPZ,PORTOROZ/SECOVLJE,45.47333333,13.615,LJ,Slovenia,LJPZ
YPXM,CHRISTMAS ISLAND,-10.45055556,105.6902778,YP,Australia,YPXM
KLNP,LONESOME PINE,36.98751667,-82.52999722,KL,United States,KLNP
KEKN,ELKINS-RANDOLPH CO-JENNINGS RANDOLPH FLD ,38.88944444,-79.85713889,KE,United States,KEKN
KTCM,MCCHORD FIELD (JOINT BASE LEWIS-MCCHORD),47.138975,-122.4766861,KT,United States,KTCM
KTBN,WAYNESVILLE-ST. ROBERT RGNL FORNEY FLD,37.74163889,-92.14072222,KT,United States,KTBN
KAUN,AUBURN MUNI,38.95483333,-121.0817222,KA,United States,KAUN
KMYV,YUBA COUNTY,39.09777778,-121.5698333,KM,United States,KMYV
UUYW,VORKUTA,67.48888889,63.99305556,UU,Russian Federation,UUYW
OPPG,PANJGUR,26.95454444,64.13251667,OP,Pakistan,OPPG
KSTK,STERLING MUNI,40.61429722,-103.2642611,KS,United States,KSTK
KMTP,MONTAUK,41.07666667,-71.92047222,KM,United States,KMTP
EDAV,EBERSWALDE-FINOW,52.82633333,13.70166667,ED,Germany,EDAV
KCLW,CLEARWATER AIR PARK,27.97721389,-82.75905556,KC,United States,KCLW
KSVN,HUNTER AAF,32.01001944,-81.14598611,KS,United States,KSVN
KLWV,LAWRENCEVILLE-VINCENNES INTL,38.76427778,-87.6055,KL,United States,KLWV
LKPM,PRIBRAM,49.72,14.10027778,LK,Czechia,LKPM
ETNG,GEILENKIRCHEN,50.96082778,6.041777778,ET,Germany,ETNG
KAID,ANDERSON MUNI-DARLINGTON FIELD,40.10861111,-85.613,KA,United States,KAID
LGKZ,KOZANI/FILIPPOS,40.28583333,21.84166667,LG,Greece,LGKZ
NTGM,MAKEMO,-16.58666667,-143.6538889,NT,France,NTGM
FMNC,MANANARA/AVARATRA,-16.16361111,49.76972222,FM,Madagascar,FMNC
NVSH,SARA,-15.4716667,168.1525,NV,Vanuatu,NVSH
CZNG,"POPLAR RIVER, MB",52.99630278,-97.273625,CZ,Canada,CZNG
DAUL,LAGHOUAT/MOULAY AHMED MEDEGHRI,33.7644444,2.9283333,DA,Algeria,DAUL
KCDS,CHILDRESS MUNI,34.43377778,-100.288,KC,United States,KCDS
KTCC,TUCUMCARI MUNI,35.18277778,-103.6031861,KT,United States,KTCC
CYPD,"PORT HAWKESBURY, NS",45.65650278,-61.36836667,CY,Canada,CYPD
PASK,SELAWIK,66.60013889,-159.98575,PA,United States,PASK
CYSY,SACHS HARBOUR (DAVID NASOGALUAK JR. SAARYUAQ) NT,71.99365556,-125.2414556,CY,Canada,CYSY
FZSA,KAMINA-BASE,-8.642033333,25.25288611,FZ,Democratic Republic of the Congo,FZSA
PLCH,CHRISTMAS ISLAND,1.986211111,-157.3496417,PL,Kiribati,PLCH
KPTT,PRATT RGNL,37.70252778,-98.747,KP,United States,KPTT
KOXD,MIAMI UNIVERSITY,39.50225,-84.78436111,KO,United States,KOXD
EDVY,PORTA WESTFALICA,52.22216667,8.862833333,ED,Germany,EDVY
PABT,BETTLES,66.91394444,-151.5290556,PA,United States,PABT
SBBW,"BARRA DO GARCAS/BARRA DO GARCAS,MT",-15.86083333,-52.38944444,SB,Brazil,SBBW
HKKG,KAKAMEGA,0.263944444,34.78411111,HK,Kenya,HKKG
KHST,HOMESTEAD AFB,25.48855,-80.38356667,KH,United States,KHST
KSNK,WINSTON FIELD,32.69338889,-100.9504722,KS,United States,KSNK
KULM,NEW ULM MUNI,44.31838611,-94.50164167,KU,United States,KULM
EGSX,NORTH WEALD,51.72166667,0.154166667,EG,United Kingdom,EGSX
KMXF,MAXWELL AFB,32.38294444,-86.36577778,KM,United States,KMXF
GMMD,BENI MELLAL,32.40194444,-6.316111111,GM,Morocco,GMMD
KCDH,HARRELL FIELD,33.62280556,-92.76338889,KC,United States,KCDH
KBYG,JOHNSON COUNTY,44.38108333,-106.7218056,KB,United States,KBYG
NVSA,ABLOW (MOTO LAVA),-13.66861111,167.7127778,NV,Vanuatu,NVSA
KCGZ,CASA GRANDE MUNI,32.95488889,-111.7668333,KC,United States,KCGZ
KCOF,PATRICK AFB,28.23492222,-80.610125,KC,United States,KCOF
EDLS,STADTLOHN-VREDEN,51.99583333,6.840555556,ED,Germany,EDLS
KIAB,MC CONNELL AFB,37.62311667,-97.26762778,KI,United States,KIAB
KMNN,"MARION MUNI, OH",40.61625,-83.06347222,KM,United States,KMNN
LIPA,AVIANO (MIL),46.03007222,12.59883889,LI,Italy,LIPA
EGKA,SHOREHAM,50.83555556,-0.297222222,EG,United Kingdom,EGKA
EFSI,SEINAJOKI,62.69361111,22.83194444,EF,Finland,EFSI
KNKX,"SAN DIEGO/MIRAMAR MCAS, CA ",32.86852778,-117.1431889,KN,United States,KNKX
KRIF,RICHFIELD MUNI,38.73411111,-112.1015833,KR,United States,KRIF
LTAS,ZONGULDAK/CAYCUMA,41.50694444,32.08972222,LT,Türkiye,LTAS
LBGO,GORNA ORYAHOVITSA,43.15166667,25.71194444,LB,Bulgaria,LBGO
PAIW,WALES,65.62258333,-168.0949389,PA,United States,PAIW
KEHO,SHELBY-CLEVELAND COUNTY RGNL,35.25575,-81.60075,KE,United States,KEHO
KPRO,PERRY MUNI,41.828,-94.15983333,KP,United States,KPRO
LSZF,BIRRFELD,47.44333333,8.233888889,LS,Switzerland,LSZF
CZFG,"PUKATAWAGAN, MB",55.74910556,-101.2662417,CZ,Canada,CZFG
PAQH,QUINHAGAK,59.75509444,-161.8453667,PA,United States,PAQH
ESCM,UPPSALA,59.90027778,17.5925,ES,Sweden,ESCM
SBBG,"BAGE/COMANDANTE GUSTAVO KRAEMER,RS",-31.39083333,-54.10972222,SB,Brazil,SBBG
SBIT,"ITUMBIARA/HIDRELETRICA DE ITUMBIARA,GO",-18.445,-49.21416667,SB,Brazil,SBIT
HKLK,LOKICHOGGIO,4.204094444,34.34819167,HK,Kenya,HKLK
KOGS,OGDENSBURG INTL,44.68225,-75.46325,KO,United States,KOGS
LIDT,TRENTO/MATTARELLO,46.02333333,11.125,LI,Italy,LIDT
OYSQ,SOCOTRA/INTL,12.63194444,53.90638889,OY,Yemen,OYSQ
KNFG,"OCEANSIDE/CAMP PENDELTON MCAS,CA.",33.30125556,-117.3551667,KN,United States,KNFG
USDS,TARKO-SALE,64.9308333,77.8119444,US,Russian Federation,USDS
EHTE,DEVENTER/TEUGE,52.24472222,6.046666667,EH,Netherlands,EHTE
WBGI,LONG SERIDAN,3.976944444,115.0686111,WB,Malaysia,WBGI
EGFE,HAVERFORDWEST,51.83333333,-4.960833333,EG,United Kingdom,EGFE
PAVL,KIVALINA,67.73613889,-164.5635,PA,United States,PAVL
CYMG,"MANITOUWADGE, ON",49.08320278,-85.861,CY,Canada,CYMG
LEIZ,LA PERDIZ-TORRE DE JUAN ABAD (CIUDAD REAL),38.51305556,-3.364444444,LE,Spain,LEIZ
CZAM,"SALMON ARM, BC",50.68253333,-119.228625,CZ,Canada,CZAM
CYQW,"NORTH BATTLEFORD,SK",52.7691,-108.2444611,CY,Canada,CYQW
SBAQ,"ARARAQUARA/BARTOLOMEU DE GUSMAO, SP",-21.80444444,-48.14027778,SB,Brazil,SBAQ
OPDI,D. I. KHAN,31.90942222,70.89663889,OP,Pakistan,OPDI
KLSF,LAWSON AAF (FORT BENNING),32.33183333,-84.98716667,KL,United States,KLSF
KFSK,FORT SCOTT MUNI,37.79836111,-94.76936111,KF,United States,KFSK
LKKB,KBELY,50.12136667,14.54363889,LK,Czechia,LKKB
NTGV,MATAIVA,-14.86944444,-148.7127778,NT,France,NTGV
GVMA,MAIO ISLAND/MAIO,15.15583333,-23.21361111,GV,Cabo Verde,GVMA
VYMS,MONG-HSAT,20.51809167,99.25838889,VY,Myanmar,VYMS
MYAP,SPRING POINT,22.44194167,-73.97068611,MY,Bahamas,MYAP
KBWC,BRAWLEY MUNI,32.99293611,-115.5172611,KB,United States,KBWC
KSNL,SHAWNEE RGNL,35.35730556,-96.94283333,KS,United States,KSNL
KIFA,IOWA FALLS MUNI,42.47135833,-93.27071944,KI,United States,KIFA
SARC,CORRIENTES/DR. FERNANDO PIRAGINE NIVEYRO (CTS),-27.445,-58.76166667,SA,Argentina,SARC
NVSL,LAMAP,-16.455,167.8266667,NV,Vanuatu,NVSL
MYMM,MAYAGUANA,22.379475,-73.01348056,MY,Bahamas,MYMM
KZPH,ZEPHYRHILLS MUNI,28.228,-82.156,KZ,United States,KZPH
PASY,EARECKSON AS,52.71225833,174.1135889,PA,United States,PASY
PAIG,IGIUGIG,59.32404167,-155.9017722,PA,United States,PAIG
NVVA,ANEITYUM,-20.2491667,169.7708333,NV,Vanuatu,NVVA
NVSX,SOUTH WEST BAY,-16.4833333,167.445,NV,Vanuatu,NVSX
SVVL,"VALERA, TRUJILLO",9.340555556,-70.58416667,SV,Venezuela (Bolivarian Republic of),SVVL
VYMM,MAWLAMYINE,16.44485278,97.66083611,VY,Myanmar,VYMM
OPDB,DALBANDIN,28.87501667,64.40461111,OP,Pakistan,OPDB
KHTL,ROSCOMMON COUNTY - BLODGETT MEMORIAL,44.35986667,-84.66948056,KH,United States,KHTL
CYTA,"PEMBROKE, ON",45.8645,-77.25146944,CY,Canada,CYTA
LOAV,VOSLAU,47.96444444,16.25944444,LO,Austria,LOAV
SBLJ,"LAGES/LAGES, SC",-27.78222222,-50.28166667,SB,Brazil,SBLJ
NGFU,FUNAFUTI/INTL,-8.524580556,179.1954722,NG,Tuvalu,NGFU
KMHV,MOJAVE,35.05894444,-118.1506111,KM,United States,KMHV
KBMC,BRIGHAM CITY,41.55430556,-112.06225,KB,United States,KBMC
LKKU,KUNOVICE,49.02944444,17.43972222,LK,Czechia,LKKU
EDAB,BAUTZEN,51.19353056,14.51974722,ED,Germany,EDAB
AGGL,SANTA CRUZ,-10.71953056,165.798575,AG,Solomon Islands,AGGL
FKKN,NGAOUNDERE,7.359166667,13.56,FK,Cameroon,FKKN
KHSB,HARRISBURG-RALEIGH,37.81125556,-88.55025833,KH,United States,KHSB
KFLV,SHERMAN AAF,39.36833333,-94.91471389,KF,United States,KFLV
KSQI,WHITESIDE CO ARPT-JOS H BITTORF FLD,41.74283333,-89.67627778,KS,United States,KSQI
LFAY,AMIENS-GLISY,49.87305556,2.386944444,LF,France,LFAY
CYTQ,"TASIUJAQ, QC",58.66766111,-69.95578611,CY,Canada,CYTQ
USRK,KOGALYM,62.19055556,74.53361111,US,Russian Federation,USRK
NCMK,MAUKE,-20.13731944,-157.3438528,NC,Cook Islands,NCMK
NCMR,MITIARO,-19.84108056,-157.7103944,NC,Cook Islands,NCMR
YPCC,COCOS (KEELING) ISLANDS,-12.18865,96.830481,YP,Australia,YPCC
MHUT,UTILA,16.0841667,-86.8847222,MH,Honduras,MHUT
VGBR,BARISHAL,22.79894167,90.30123611,VG,Bangladesh,VGBR
MYRP,NEW PORT NELSON,23.68348333,-74.83617222,MY,Bahamas,MYRP
VIGR,GWALIOR (INDIAN AIR FORCE),26.29166667,78.22833333,VI,India,VIGR
KPTV,PORTERVILLE MUNI,36.02958333,-119.0627222,KP,United States,KPTV
KTAD,PERRY STOKES,37.25922222,-104.3408611,KT,United States,KTAD
KBRY,SAMUELS FIELD,37.81433333,-85.49963889,KB,United States,KBRY
CYRI,"RIVIERE-DU-LOUP, QC",47.76433611,-69.58436389,CY,Canada,CYRI
CZAC,"YORK LANDING, MB",56.08953611,-96.08920278,CZ,Canada,CZAC
NVSI,PAAMA,-16.4319444,168.2386111,NV,Vanuatu,NVSI
MMES,ENSENADA (CIV/MIL),31.79525,-116.6037083,MM,Mexico,MMES
LTBO,USAK,38.68138889,29.47166667,LT,Türkiye,LTBO
LFQA,REIMS-PRUNAY,49.20861111,4.156666667,LF,France,LFQA
KADG,LENAWEE COUNTY,41.86627778,-84.078,KA,United States,KADG
CYPG,"PORTAGE LA PRAIRIE/SOUTHPORT, MB",49.90313333,-98.27390833,CY,Canada,CYPG
EGHR,CHICHESTER/GOODWOOD,50.85944444,-0.759166667,EG,United Kingdom,EGHR
UMBB,BREST,52.10833333,23.89638889,UM,Belarus,UMBB
KELZ,"WELLSVILLE MUNI ARPT,TARANTINE FLD",42.10952778,-77.98997222,KE,United States,KELZ
NVVF,FUTUNA,-19.51511389,170.2312389,NV,Vanuatu,NVVF
KVHN,CULBERSON COUNTY,31.05783333,-104.7838056,KV,United States,KVHN
KSWW,AVENGER FIELD,32.46736111,-100.4665556,KS,United States,KSWW
OABN,BAMYAN,34.81,67.82055556,OA,Afghanistan,OABN
LFOU,CHOLET-LE PONTREAU,47.08194444,-0.877222222,LF,France,LFOU
UKDR,KRYVYI RIH/LOZUVATKA,48.04416667,33.20805556,UK,Ukraine,UKDR
ESSK,GAVLE,60.59333333,16.95138889,ES,Sweden,ESSK
NVVD,DILLON'S BAY,-18.7666667,168.9833333,NV,Vanuatu,NVVD
KCOM,COLEMAN MUNI,31.84113889,-99.40361111,KC,United States,KCOM
EDAC,LEIPZIG-ALTENBURG AIRPORT,50.98181667,12.50636111,ED,Germany,EDAC
KBMT,BEAUMONT MUNI,30.07020278,-94.21509444,KB,United States,KBMT
KBCE,BRYCE CANYON,37.70644444,-112.1457972,KB,United States,KBCE
KBKF,"AURORA/BUCKLEY ANGB,CO.",39.70176667,-104.7519611,KB,United States,KBKF
KEVM,EVELETH-VIRGINIA MUNI,47.42416667,-92.49655556,KE,United States,KEVM
CYTF,"ALMA, QC",48.50851667,-71.64133611,CY,Canada,CYTF
FAMM,GEORGE DICK MONTSHIOA,-25.80744722,25.54446944,FA,South Africa,FAMM
KDNS,DENISON MUNI,41.98658333,-95.3805,KD,United States,KDNS
SBVG,"VARGINHA/MAJOR BRIGADEIRO TROMPOWSKY, MG",-21.58888889,-45.47333333,SB,Brazil,SBVG
SVSR,"SAN FERNANDO DE APURE,APURE",7.883055556,-67.44361111,SV,Venezuela (Bolivarian Republic of),SVSR
LESB,MALLORCA/SON BONET,39.59888889,2.702777778,LE,Spain,LESB
PANU,NULATO,64.72933333,-158.0742222,PA,United States,PANU
KHWO,NORTH PERRY,26.00122222,-80.24072222,KH,United States,KHWO
KAXS,ALTUS/QUARTZ MOUNTAIN RGNL,34.69880556,-99.33847222,KA,United States,KAXS
KANQ,TRI-STATE STEUBEN COUNTY,41.63969722,-85.08349444,KA,United States,KANQ
EDTF,FREIBURG I.BR.,48.0205,7.833666667,ED,Germany,EDTF
NVVB,ANIWA,-19.2333333,169.5833333,NV,Vanuatu,NVVB
NVSD,TORRES,-13.3277778,166.6380556,NV,Vanuatu,NVSD
PAKV,KALTAG,64.31897778,-158.7413056,PA,United States,PAKV
LTAG,ADANA/INCIRLIK (MIL),37.00205556,35.425975,LT,Türkiye,LTAG
KPOY,POWELL MUNI,44.86716667,-108.7934167,KP,United States,KPOY
EDXR,RENDSBURG-SCHACHTHOLM,54.21816667,9.603333333,ED,Germany,EDXR
BGTL,THULE AIR BASE (MIL),76.53120556,-68.70316389,BG,Denmark,BGTL
OACC,CHAKHCHARAN,34.52638889,65.27083333,OA,Afghanistan,OACC
LFDN,ROCHEFORT-CHARENTE-MARITIME,45.88944444,-0.982222222,LF,France,LFDN
PAGS,GUSTAVUS,58.42527778,-135.7074167,PA,United States,PAGS
CYIK,"IVUJIVIK, QC",62.41734167,-77.92528056,CY,Canada,CYIK
SBPP,"PONTA PORA/PONTA PORA, MS",-22.54972222,-55.70305556,SB,Brazil,SBPP
KOPL,ST LANDRY PARISH-AHART FIELD,30.55838889,-92.09938889,KO,United States,KOPL
KDAG,BARSTOW-DAGGETT,34.85372222,-116.7866944,KD,United States,KDAG
KCCY,NORTHEAST IOWA RGNL,43.07250278,-92.61080833,KC,United States,KCCY
EGBK,NORTHAMPTON/SYWELL,52.30611111,-0.792222222,EG,United Kingdom,EGBK
PAFS,NIKOLAI,63.01855833,-154.3584361,PA,United States,PAFS
KCOI,MERRITT ISLAND,28.34161111,-80.68547222,KC,United States,KCOI
PAWN,NOATAK,67.56116667,-162.9804167,PA,United States,PAWN
PAEI,EIELSON AFB,64.66564167,-147.1014389,PA,United States,PAEI
NFTE,EUA,-21.37774444,-174.9573667,NF,Tonga,NFTE
LCRA,AKROTIRI MIL,34.59037222,32.98778056,LC,Cyprus,LCRA
KTIK,TINKER AFB,35.41473889,-97.38663056,KT,United States,KTIK
KLKV,"LAKE COUNTY,OR",42.16111111,-120.3990833,KL,United States,KLKV
KAPG,PHILLIPS AAF,39.46621944,-76.16880833,KA,United States,KAPG
EPLU,LUBIN,51.42305556,16.19611111,EP,Poland,EPLU
KONM,SOCORRO MUNI,34.02247222,-106.9031389,KO,United States,KONM
NIUE,NIUE INTL,-19.07805556,-169.9266667,NI,New Zealand,NIUE
MUVT,LAS TUNAS/HERMANOS AMEIJEIRAS,20.98777778,-76.93583333,MU,Cuba,MUVT
KNPA,PENSACOLA NAS/FORREST SHERMAN FIELD,30.35327222,-87.31797222,KN,United States,KNPA
KLSN,LOS BANOS MUNI,37.06388889,-120.8698611,KL,United States,KLSN
KAEL,ALBERT LEA MUNI,43.68131389,-93.36814722,KA,United States,KAEL
LFQM,BESANCON-LA VEZE,47.20527778,6.080555556,LF,France,LFQM
MUBY,BAYAMO/CARLOS M. DE CESPEDES,20.39638889,-76.62138889,MU,Cuba,MUBY
MUMO,MOA/ORESTES ACOSTA,20.65388889,-74.92222222,MU,Cuba,MUMO
KPAM,TYNDALL AFB,30.06904722,-85.57498333,KP,United States,KPAM
KINK,WINKLER COUNTY,31.77980556,-103.2016944,KI,United States,KINK
KSSC,SHAW AFB,33.972725,-80.47056389,KS,United States,KSSC
KCMY,SPARTA/FORT MC COY,43.95829167,-90.73793333,KC,United States,KCMY
CYML,"CHARLEVOIX, QC",47.59758889,-70.22385556,CY,Canada,CYML
ETND,DIEPHOLZ,52.5855,8.340666667,ET,Germany,ETND
PAWD,SEWARD,60.12988333,-149.4166278,PA,United States,PAWD
KNGP,CORPUS CHRISTI NAS/TRUAX FIELD,27.69269444,-97.29038889,KN,United States,KNGP
KOSX,KOSCIUSKO-ATTALA COUNTY,33.09025,-89.54202778,KO,United States,KOSX
KHMT,HEMET-RYAN,33.73402778,-117.0223056,KH,United States,KHMT
KFXY,FOREST CITY MUNI,43.23475556,-93.62410278,KF,United States,KFXY
LOIH,HOHENEMS-DORNBIRN,47.38444444,9.699722222,LO,Austria,LOIH
KMBG,MOBRIDGE MUNI,45.54627778,-100.4062778,KM,United States,KMBG
CYSZ,"STE-ANNE-DES-MONTS, QC",49.1201,-66.52891111,CY,Canada,CYSZ
NVSM,LAMEN BAY,-16.5841667,168.1591667,NV,Vanuatu,NVSM
EDWF,LEER-PAPENBURG,53.272,7.442,ED,Germany,EDWF
